"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G730","2019-07-28 15:00:00","27.000","331.000","1.900","31.000","0.780","1004.800","-99.000","4.500","-99.000","-99.000","-99.000","31.900","","25.200",""
"C0V730","2019-07-28 15:00:00","33.000","67.000","0.400","27.400","0.990","1004.100","-99.000","5.000","-99.000","-99.000","-99.000","34.200","","26.100",""
"C0SA00","2019-07-28 15:00:00","466.000","107.000","3.000","26.000","0.880","956.700","-99.000","1.000","-99.000","-99.000","-99.000","29.500","","21.800",""
"C0S900","2019-07-28 15:00:00","27.000","68.000","2.600","30.000","0.690","1006.100","-99.000","5.500","-99.000","-99.000","-99.000","30.300","","25.900",""
"C0C480","2019-07-28 15:00:00","105.000","0.000","0.000","32.600","0.610","995.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.400",""
"C0V720","2019-07-28 15:00:00","15.000","262.000","1.200","31.100","0.730","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.500",""
"C0UA60","2019-07-28 15:00:00","566.000","175.000","3.900","25.600","0.910","946.600","-99.000","2.500","9.300","188.000","","29.900","","22.200",""
"C0C670","2019-07-28 15:00:00","250.000","326.000","0.800","31.500","0.600","980.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.800",""
"C0K550","2019-07-28 15:00:00","15.000","298.000","2.100","32.900","0.640","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.500",""
"C0R350","2019-07-28 15:00:00","35.000","84.000","3.100","31.500","-99.000","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.500",""
"C0T9F0","2019-07-28 15:00:00","251.000","105.000","0.400","28.600","0.770","981.600","-99.000","2.500","-99.000","-99.000","-99.000","31.000","","23.200",""
"C0D390","2019-07-28 15:00:00","146.000","0.000","0.000","31.200","0.720","989.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","22.200",""
"C0E430","2019-07-28 15:00:00","258.000","130.000","0.400","27.100","0.950","982.300","-99.000","2.000","-99.000","-99.000","-99.000","31.200","","22.100",""
"C0O990","2019-07-28 15:00:00","18.000","191.000","1.800","26.300","0.990","1005.200","-99.000","52.000","-99.000","-99.000","-99.000","33.600","","25.000",""
"CM0010","2019-07-28 15:00:00","68.000","32.000","3.200","30.900","-99.000","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0K500","2019-07-28 15:00:00","12.000","306.000","2.000","32.000","0.670","1004.600","-99.000","3.000","-99.000","-99.000","-99.000","32.300","","25.500",""
"C0X260","2019-07-28 15:00:00","39.000","84.000","4.100","26.300","0.990","1004.100","-99.000","23.500","-99.000","-99.000","-99.000","32.500","","25.000",""
"C0ACA0","2019-07-28 15:00:00","25.000","76.000","3.100","31.000","0.650","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.800",""
"C0X180","2019-07-28 15:00:00","62.000","200.000","0.800","27.800","0.990","1000.000","-99.000","4.000","-99.000","-99.000","-99.000","31.800","","24.500",""
"C0F930","2019-07-28 15:00:00","100.000","329.000","1.000","31.300","0.780","996.300","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.500",""
"C0I010","2019-07-28 15:00:00","1562.000","338.000","1.000","22.300","0.820","846.600","-99.000","2.000","-99.000","-99.000","-99.000","24.300","","16.500",""
"C0R190","2019-07-28 15:00:00","32.000","21.000","2.600","27.900","0.900","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.000",""
"C0E420","2019-07-28 15:00:00","19.000","231.000","0.600","30.300","0.750","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.000",""
"C0W160","2019-07-28 15:00:00","49.000","198.000","3.100","28.200","0.900","999.000","-99.000","7.000","-99.000","-99.000","-99.000","28.200","","25.400",""
"C0I460","2019-07-28 15:00:00","110.000","32.000","1.500","32.700","0.590","994.800","-99.000","1.000","-99.000","-99.000","-99.000","32.700","","24.400",""
"C0A9F0","2019-07-28 15:00:00","35.000","102.000","3.000","32.000","0.730","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.300",""
"C0F9A0","2019-07-28 15:00:00","425.000","7.000","1.000","29.400","0.760","960.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","22.600",""
"C0O950","2019-07-28 15:00:00","4.000","264.000","0.300","31.400","0.710","1006.000","-99.000","3.000","-99.000","-99.000","-99.000","32.000","","26.400",""
"C0M760","2019-07-28 15:00:00","40.000","307.000","1.600","31.700","0.660","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.000",""
"C0AH70","2019-07-28 15:00:00","34.000","81.000","2.800","32.000","0.600","1004.600","-99.000","0.000","7.900","95.000","","33.500","","27.300",""
"C0V250","2019-07-28 15:00:00","298.000","165.000","1.200","26.100","0.990","974.900","-99.000","1.500","-99.000","-99.000","-99.000","32.200","","21.600",""
"C0U980","2019-07-28 15:00:00","573.000","142.000","1.900","24.500","0.980","947.000","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0S740","2019-07-28 15:00:00","289.000","144.000","3.300","29.800","0.630","977.400","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","22.900",""
"C0A940","2019-07-28 15:00:00","49.000","0.000","0.200","30.600","0.820","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.400",""
"C0A920","2019-07-28 15:00:00","196.000","71.000","1.300","27.900","0.990","986.000","-99.000","1.500","-99.000","-99.000","-99.000","30.200","","25.400",""
"C0T870","2019-07-28 15:00:00","135.000","0.000","0.100","28.500","0.760","994.400","-99.000","2.500","-99.000","-99.000","-99.000","32.100","","22.800",""
"C0C460","2019-07-28 15:00:00","482.000","0.000","0.000","28.600","0.680","955.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","21.700",""
"C0E520","2019-07-28 15:00:00","320.000","129.000","0.600","30.300","0.750","972.500","-99.000","0.500","-99.000","-99.000","-99.000","33.100","","21.000",""
"C0T9D0","2019-07-28 15:00:00","7.000","41.000","0.300","29.600","0.990","1009.600","-99.000","3.000","-99.000","-99.000","-99.000","31.900","","24.200",""
"C0I390","2019-07-28 15:00:00","1184.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0B020","2019-07-28 15:00:00","86.000","97.000","1.800","31.200","0.990","997.500","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.000",""
"CM0170","2019-07-28 15:00:00","106.000","264.000","1.000","30.400","0.670","996.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.000",""
"C0F860","2019-07-28 15:00:00","2215.000","360.000","0.900","20.500","0.880","781.000","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","12.900",""
"C0U890","2019-07-28 15:00:00","116.000","42.000","3.900","30.300","0.710","996.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.600",""
"C0G800","2019-07-28 15:00:00","15.000","350.000","2.400","32.100","0.690","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.400",""
"C0F850","2019-07-28 15:00:00","379.000","300.000","3.300","29.700","0.710","964.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","21.700",""
"C0AH50","2019-07-28 15:00:00","275.000","306.000","1.100","30.100","0.940","977.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.000",""
"C0Z160","2019-07-28 15:00:00","124.000","58.000","1.500","29.500","0.700","996.500","-99.000","1.500","-99.000","-99.000","-99.000","32.600","","18.900",""
"C0R540","2019-07-28 15:00:00","17.000","192.000","2.800","32.300","0.630","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.500",""
"C0K480","2019-07-28 15:00:00","56.000","324.000","1.900","31.700","0.630","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0H890","2019-07-28 15:00:00","440.000","266.000","2.400","30.600","0.650","957.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.100",""
"C0S770","2019-07-28 15:00:00","375.000","133.000","1.100","27.900","0.860","966.900","-99.000","1.500","-99.000","-99.000","-99.000","30.600","","21.800",""
"C0X230","2019-07-28 15:00:00","29.000","285.000","3.200","30.200","0.720","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0B010","2019-07-28 15:00:00","38.000","99.000","1.600","29.400","0.840","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.300",""
"C0R490","2019-07-28 15:00:00","49.000","17.000","3.000","23.800","1.000","1002.100","-99.000","53.500","13.100","243.000","","33.100","","23.700",""
"C0V440","2019-07-28 15:00:00","27.000","0.000","0.000","26.600","0.910","1003.700","-99.000","8.500","-99.000","-99.000","-99.000","33.400","","25.600",""
"C0SA40","2019-07-28 15:00:00","200.000","136.000","1.100","30.100","0.660","986.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","23.400",""
"C0Z280","2019-07-28 15:00:00","224.000","97.000","1.800","28.100","0.730","984.800","-99.000","2.500","-99.000","-99.000","-99.000","31.900","","23.900",""
"C0Z070","2019-07-28 15:00:00","247.000","352.000","1.800","27.800","0.810","981.400","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","23.900",""
"C0T9N0","2019-07-28 15:00:00","261.000","0.000","0.200","31.400","0.580","979.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.300",""
"C0K470","2019-07-28 15:00:00","97.000","325.000","0.900","31.000","0.660","996.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.000",""
"C0V650","2019-07-28 15:00:00","28.000","241.000","3.900","29.800","0.700","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.300",""
"C0H9C0","2019-07-28 15:00:00","3402.000","113.000","1.300","10.300","1.000","678.400","-99.000","1.500","-99.000","-99.000","-99.000","13.600","","8.700",""
"C0U780","2019-07-28 15:00:00","15.000","117.000","3.400","32.700","0.590","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.000",""
"C0U760","2019-07-28 15:00:00","22.000","111.000","1.600","32.300","0.670","1007.700","-99.000","0.500","-99.000","-99.000","-99.000","33.100","","24.700",""
"C0X290","2019-07-28 15:00:00","10.000","306.000","2.600","31.600","0.690","1006.200","-99.000","3.000","-99.000","-99.000","-99.000","32.100","","26.000",""
"C0R420","2019-07-28 15:00:00","504.000","66.000","2.100","25.000","-99.000","948.700","-99.000","5.500","-99.000","-99.000","-99.000","27.400","","21.500",""
"C0E830","2019-07-28 15:00:00","37.000","311.000","2.600","29.800","0.780","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.700",""
"C0K330","2019-07-28 15:00:00","38.000","314.000","1.700","31.900","0.630","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.200",""
"C0M660","2019-07-28 15:00:00","40.000","329.000","3.000","31.500","0.670","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.200",""
"C0D580","2019-07-28 15:00:00","120.000","0.000","0.000","30.800","0.740","993.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","22.200",""
"C0R640","2019-07-28 15:00:00","21.000","196.000","3.600","31.200","0.750","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.600",""
"C0E810","2019-07-28 15:00:00","53.000","331.000","1.600","33.100","0.700","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","23.400",""
"C0G830","2019-07-28 15:00:00","27.000","296.000","2.300","32.100","0.690","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.200",""
"C0A550","2019-07-28 15:00:00","422.000","0.000","0.000","26.400","0.940","963.400","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0G750","2019-07-28 15:00:00","31.000","281.000","1.700","32.500","0.640","1004.500","-99.000","8.500","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0Z270","2019-07-28 15:00:00","343.000","74.000","2.100","26.600","0.860","971.900","-99.000","1.500","-99.000","-99.000","-99.000","28.400","","23.000",""
"C0UA30","2019-07-28 15:00:00","1397.000","88.000","1.500","21.400","0.990","859.900","-99.000","0.500","-99.000","-99.000","-99.000","22.600","","17.900",""
"C0I080","2019-07-28 15:00:00","536.000","305.000","0.400","28.300","0.750","950.900","-99.000","0.500","-99.000","-99.000","-99.000","31.500","","20.700",""
"C0UA00","2019-07-28 15:00:00","392.000","340.000","1.400","28.900","0.990","965.800","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","23.000",""
"C0AD40","2019-07-28 15:00:00","32.000","43.000","2.700","32.200","0.660","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.500",""
"C0S660","2019-07-28 15:00:00","794.000","19.000","1.000","25.500","0.770","923.800","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","19.000",""
"C0M640","2019-07-28 15:00:00","155.000","208.000","1.600","27.500","0.830","990.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.300",""
"C0A560","2019-07-28 15:00:00","405.000","168.000","0.400","28.200","0.930","962.500","-99.000","1.500","-99.000","-99.000","-99.000","32.400","","21.300",""
"C0X190","2019-07-28 15:00:00","10.000","238.000","1.900","31.400","0.750","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.400",""
"C0S950","2019-07-28 15:00:00","415.000","140.000","1.200","28.300","0.720","962.600","-99.000","0.500","-99.000","-99.000","-99.000","30.100","","22.500",""
"C0A880","2019-07-28 15:00:00","6.000","147.000","3.200","30.700","0.730","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.200",""
"C0I530","2019-07-28 15:00:00","3014.000","39.000","3.300","11.600","1.000","703.300","-99.000","3.000","-99.000","-99.000","-99.000","15.600","","9.700",""
"C0M670","2019-07-28 15:00:00","43.000","347.000","1.400","31.500","0.660","1001.800","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0Z061","2019-07-28 15:00:00","174.000","142.000","0.900","30.300","0.620","992.400","-99.000","7.000","-99.000","-99.000","-99.000","34.400","","23.800",""
"C0M730","2019-07-28 15:00:00","40.000","200.000","1.300","26.900","0.990","1002.200","-99.000","11.000","-99.000","-99.000","-99.000","34.000","","24.700",""
"C0U750","2019-07-28 15:00:00","398.000","182.000","5.200","24.900","0.970","965.200","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","23.100",""
"C0A650","2019-07-28 15:00:00","287.000","40.000","0.300","27.200","0.960","976.900","-99.000","1.000","-99.000","-99.000","-99.000","32.000","","23.500",""
"C0K400","2019-07-28 15:00:00","65.000","354.000","1.200","31.900","0.640","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.200",""
"C0I370","2019-07-28 15:00:00","671.000","184.000","0.700","31.600","0.550","934.500","-99.000","0.500","-99.000","-99.000","-99.000","31.600","","20.500",""
"C0S750","2019-07-28 15:00:00","2280.000","189.000","0.300","15.700","1.000","774.100","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","11.900",""
"C0R650","2019-07-28 15:00:00","29.000","356.000","1.700","27.300","0.990","1005.500","-99.000","16.500","-99.000","-99.000","-99.000","33.800","","25.500",""
"C0E740","2019-07-28 15:00:00","27.000","323.000","0.600","30.700","0.780","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.300",""
"C0AI20","2019-07-28 15:00:00","25.000","51.000","3.000","29.800","0.730","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.300",""
"C0E550","2019-07-28 15:00:00","84.000","330.000","0.300","29.800","0.860","999.100","-99.000","0.500","-99.000","-99.000","-99.000","31.600","","23.100",""
"C0X060","2019-07-28 15:00:00","19.000","286.000","3.400","30.400","0.740","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.900",""
"C0R510","2019-07-28 15:00:00","31.000","308.000","2.000","-99.000","0.940","1004.200","-99.000","43.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AC60","2019-07-28 15:00:00","55.000","75.000","1.100","33.300","0.600","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","25.000",""
"C0UA70","2019-07-28 15:00:00","547.000","161.000","0.500","25.200","0.990","949.400","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0G740","2019-07-28 15:00:00","24.000","311.000","1.400","31.700","0.700","1004.700","-99.000","6.000","-99.000","-99.000","-99.000","31.700","","25.600",""
"C0F9N0","2019-07-28 15:00:00","75.000","290.000","2.200","33.100","0.570","998.800","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.200",""
"C0F9T0","2019-07-28 15:00:00","111.000","330.000","3.000","31.400","0.660","995.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.400",""
"C0S710","2019-07-28 15:00:00","382.000","214.000","1.300","28.200","0.730","967.600","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","22.000",""
"C0M680","2019-07-28 15:00:00","37.000","299.000","1.300","31.600","0.660","1004.700","-99.000","2.000","-99.000","-99.000","-99.000","33.000","","25.100",""
"C0X220","2019-07-28 15:00:00","26.000","90.000","3.400","29.900","0.720","1004.400","-99.000","4.000","-99.000","-99.000","-99.000","30.900","","25.600",""
